60040.0,100,0.157120943069458
59240.8,102,0.1491086483001709
62837.2,93,0.15354180335998535
62837.2,93,0.14576101303100586
58841.200000000004,103,0.15123701095581055
59640.399999999994,101,0.15296721458435059
62437.6,94,0.1477489471435547
61638.4,96,0.15209031105041504
60839.2,98,0.14513397216796875
56843.2,108,0.1526327133178711
58441.6,104,0.15269827842712402
59240.8,102,0.15267086029052734
62038.0,95,0.14847588539123535
57642.4,106,0.15177226066589355
64036.0,90,0.14988183975219727
59640.399999999994,101,0.16051030158996582
61638.4,96,0.14767670631408691
60839.2,98,0.15347838401794434
63236.8,92,0.15362858772277832
62038.0,95,0.15375471115112305
60439.6,99,0.15584421157836914
60439.6,99,0.1660017967224121
59640.399999999994,101,0.16091132164001465
59640.399999999994,101,0.17122912406921387
61238.799999999996,97,0.18303155899047852
58042.0,105,0.165816068649292
59640.399999999994,101,0.17131805419921875
59640.399999999994,101,0.16719961166381836
58042.0,105,0.1737065315246582
59240.8,102,0.16239261627197266
60439.6,99,0.1571199893951416
62038.0,95,0.1560359001159668
60839.2,98,0.15514230728149414
62437.6,94,0.15439748764038086
61638.4,96,0.1861281394958496
61238.799999999996,97,0.16425251960754395
59240.8,102,0.16595816612243652
62038.0,95,0.1531541347503662
62437.6,94,0.14753365516662598
60040.0,100,0.15266895294189453
60439.6,99,0.15391135215759277
62038.0,95,0.1529552936553955
59240.8,102,0.1476588249206543
61238.799999999996,97,0.14673781394958496
57242.8,107,0.15657591819763184
61238.799999999996,97,0.149336576461792
59240.8,102,0.15007233619689941
58841.200000000004,103,0.15256786346435547
60040.0,100,0.1527864933013916
60839.2,98,0.1508021354675293
