98.0,38,0.04739952087402344
99.0,30,0.04694652557373047
94.0,29,0.04251241683959961
97.0,34,0.04904007911682129
97.0,33,0.04531455039978027
94.0,34,0.04635190963745117
97.0,32,0.04555010795593262
98.0,37,0.04851222038269043
99.0,36,0.04968094825744629
97.0,31,0.04690408706665039
97.0,34,0.0435795783996582
98.0,37,0.04757213592529297
99.0,31,0.04307246208190918
34066.0,33,0.047422170639038086
94.0,35,0.04373884201049805
95.0,35,0.044859886169433594
97.0,34,0.04909396171569824
99.0,31,0.04791116714477539
97.0,36,0.04747509956359863
98.0,35,0.045267581939697266
96.0,33,0.0475316047668457
96.0,31,0.044701337814331055
95.0,34,0.04668307304382324
95.0,31,0.043793678283691406
95.0,33,0.04419660568237305
97.0,38,0.04707026481628418
98.0,32,0.04404902458190918
98.0,34,0.04383683204650879
98.0,32,0.04347801208496094
97.0,35,0.04670405387878418
98.0,35,0.045059919357299805
99.0,36,0.044495344161987305
97.0,35,0.05103707313537598
95.0,35,0.04426002502441406
98.0,29,0.04303264617919922
95.0,35,0.04449129104614258
30070.0,35,0.04649686813354492
96.0,32,0.0453801155090332
97.0,36,0.045137643814086914
97.0,35,0.043778419494628906
95.0,36,0.04799675941467285
99.0,36,0.04404902458190918
96.0,33,0.04537081718444824
98.0,33,0.04340958595275879
96.0,28,0.04770016670227051
24076.0,38,0.050385236740112305
97.0,38,0.04648137092590332
93.0,29,0.04483485221862793
97.0,36,0.04628944396972656
98.0,34,0.04523491859436035
